Survived,Age,SibSp,Parch,Fare,Sex_female,Sex_male,HasCabin_No,HasCabin_Yes,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,NameLen,Embarked_C,Embarked_Q,Embarked_S,FamilySize,FamilyClass_LargeFamily,FamilyClass_MediumFamily,FamilyClass_Single,FamilyClass_SmallFamily,FareReal,UseGT,UseGT_0,UseGT_1,Pclass_1,Pclass_2,Pclass_3,AgeLevel_Children,AgeLevel_Middle,AgeLevel_Old,AgeLevel_Teenager,AgeLevel_Youth,Mother_No,Mother_Yes,D_Female_Family,S_Male_Family
0,0.31284510029239715,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.2611474584654216,0,0,0.11287139502590353,0,1,0,1,0,0,1,0,0,0,-0.6128802061046921,0,0,1,-0.5609748304808925,0,0,1,0,0.9263191243991453,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1.3340937937095003,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0.650569264297424,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.6046304412687123,0,0,-0.5202733905963767,0,1,1,0,0,0,1,0,0,0,0.3066336034331411,0,0,1,-0.5609748304808925,0,0,1,0,-0.5219027285925937,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.03694121858922145,0,0,-0.2322144319070096,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,0,1,-0.5609748304808925,0,0,1,0,-0.5186998906298764,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,1.9176644756621308,0,0,-0.127703491720877,0,1,1,0,0,0,1,0,0,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,-0.1872871318635478,0,0,-0.5066844325583786,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,1,0,-0.5609748304808925,0,0,1,0,-0.49082006561105407,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-2.1126205465732233,2,1,-0.27449846257372224,1,0,1,0,0,1,0,0,0,0,0.07675515104868284,1,0,0,1.299429290952638,0,0,0,1,-0.6248404499192729,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0.869413480482177,0,0,-0.516247032659192,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.5126930506721376,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0.6046304412687123,0,0,-0.4878108797278257,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.4476497003589156,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.23989876504831834,1,2,-0.10354534409776935,1,0,1,0,0,0,0,1,0,0,1.685904317739891,0,0,1,1.299429290952638,0,0,0,1,-0.42059627146757544,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,-0.4895645873924697,0,0,-0.3845509040707892,1,0,0,1,0,0,0,1,0,0,2.030721996316579,1,0,0,-0.5609748304808925,0,0,1,0,-0.21145830041089556,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.5625109226365484,0,0,-0.4641560268468662,1,0,1,0,0,1,0,0,0,0,-0.4979409799124629,0,0,1,-0.5609748304808925,0,0,1,0,-0.3935428425762353,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.9299710964573039,0,0,0.3846505557858648,0,1,0,1,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,0.3507142543706322,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
0,0.31284510029239715,1,0,-0.23943492447775,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,0.059159876663617626,0,0,0,1,-0.3630357844647241,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.05188657592799688,1,0,-0.5203579441130576,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,0.059159876663617626,0,0,0,1,-0.5220961318289233,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.5625109226365484,0,0,-0.510795344012244,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,-0.5002231467678397,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-2.0214376275181247,0,1,-0.41483314211635464,1,0,1,0,0,1,0,0,0,0,-0.6128802061046921,0,0,1,0.059159876663617626,0,0,0,1,-0.28072428805064675,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-1.510813280809573,5,2,0.2819784283876572,0,1,1,0,1,0,0,0,0,0,-0.03818407514354631,0,0,1,3.779968119530679,1,0,0,0,-0.48659896323084495,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
0,0.20707291418848267,0,0,-0.2322144319070096,0,1,1,0,0,0,1,0,0,0,0.8813297343942869,0,0,1,-0.5609748304808925,0,0,1,0,0.13698807868772092,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,1.479986464197658,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,2.4282888223706824,0,0,-0.46918897426834694,1,0,1,0,0,0,0,1,0,0,-0.6128802061046921,0,0,1,-0.5609748304808925,0,0,1,0,-0.4050549399768056,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,-0.3436719169043121,1,0,1.1713847912799893,0,1,0,1,0,0,1,0,0,0,-0.26806252752800463,1,0,0,0.059159876663617626,0,0,0,1,1.250481367843363,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
0,-1.8725975777226052,3,1,-0.1495122594876375,1,0,1,0,0,1,0,0,0,0,-0.7278194322969213,0,0,1,1.9195639980971482,0,1,0,0,-0.5533687444175724,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1,0.38579143553647594,1,0,1.1496585638509411,1,0,0,1,0,0,0,1,0,0,2.605418127277724,0,0,1,0.059159876663617626,0,0,0,1,1.2256336568139723,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
0,2.0635571461502886,0,0,-0.0642883542102194,0,1,0,1,0,0,1,0,0,0,-0.03818407514354631,1,0,0,-0.5609748304808925,0,0,1,0,0.521093295899072,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0.021059759316081925,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-1.510813280809573,1,1,-0.34210705187595764,0,1,1,0,1,0,0,0,0,0,0.8813297343942869,0,0,1,0.6792945838081278,0,0,0,1,-0.48045917795054083,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.40859415527154225,1,0,-0.2602371027602143,0,1,1,0,0,0,1,0,0,0,1.111208186778745,0,0,1,0.059159876663617626,0,0,0,1,0.0728905053831899,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.6354572578806273,0,0,-0.516247032659192,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.5126930506721376,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.844718140418052,0,0,-0.04818292246148094,0,1,0,1,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,0.5579320075808969,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,3.0118595043233127,0,0,0.334405635087738,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,1,0,0,-0.5609748304808925,0,0,1,0,1.4330448132605664,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,-0.6354572578806273,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.5774710002228548,0,0,-0.37113105306615285,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,1,0,0,-0.5609748304808925,0,0,1,0,-0.5136531595953451,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1,1.7717718051739733,1,0,0.9134462359291,1,0,0,1,0,1,0,0,0,0,0.3066336034331411,1,0,0,0.059159876663617626,0,0,0,1,0.9554838719537501,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
0,-0.07559413488232244,0,0,-0.358212483624696,0,1,1,0,0,0,1,0,0,0,0.4215728296253703,0,0,1,-0.5609748304808925,0,0,1,0,-0.1512131922942313,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.3436719169043121,1,2,2.3887702190195057,1,0,0,1,0,0,0,1,0,0,2.260600448701037,0,0,1,1.299429290952638,0,0,0,1,0.8981144857677483,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0
0,-0.4166182521483909,0,0,-0.5052591018486152,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.48755983962721255,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.9272425988569425,0,0,-0.4878108797278257,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4476497003589156,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.6354572578806273,0,0,-0.5061811378162305,1,0,1,0,0,1,0,0,0,0,-1.0726371108736086,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.2516857197527758,0,0,-0.50861305801029,1,0,1,0,0,1,0,0,0,0,-0.15312330133577545,0,1,0,-0.5609748304808925,0,0,1,0,-0.49523150133495253,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.5316841060246336,0,0,-0.46918897426834694,1,0,1,0,0,1,0,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.4050549399768056,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-1.0001889341010213,0,0,1.0791972999502104,1,0,0,1,0,1,0,0,0,0,-0.7278194322969213,0,0,1,-0.5609748304808925,0,0,1,0,0.48118469157709515,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
0,-0.8542962636128637,1,0,1.530149388914887,0,1,0,1,0,0,1,0,0,0,0.3066336034331411,1,0,0,0.059159876663617626,0,0,0,1,1.6607909385555284,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1,0.23989876504831834,0,2,-0.1387759760481347,1,0,1,0,0,0,0,1,0,0,2.260600448701037,0,0,1,0.6792945838081278,0,0,0,1,-0.2479148104590215,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,1.0196950888075205,0,0,-0.127703491720877,0,1,1,0,0,0,1,0,0,0,2.145661222508808,0,0,1,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,-0.12483291117207568,0,0,-0.20873394520671737,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,0.19069610050270547,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.2707255816602333,0,0,0.47515905585583773,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.4748952168183109,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.05188657592799688,0,0,-0.5061811378162305,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.650569264297424,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.4587377707805547,0,0,-0.1329880865134318,0,1,0,1,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,0.36395316638128805,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1.7717718051739733,1,0,0.5336257994616954,1,0,1,0,0,0,0,1,0,0,0.6514512820098286,1,0,0,0.059159876663617626,0,0,0,1,1.8887304670868192,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,-0.4166182521483909,0,0,-0.5112986387543922,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.5013743565078969,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.2611474584654216,0,0,0.02269708266471699,0,1,0,1,0,0,1,0,0,0,0.3066336034331411,0,0,1,-0.5609748304808925,0,0,1,0,0.7200591776926082,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0.31284510029239715,0,0,-0.4508187161799421,1,0,0,1,0,0,0,1,0,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,-0.3630357844647241,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0.08065691521049406,0,0,-0.1760197869670924,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,1,0,-0.5609748304808925,0,0,1,0,-0.47585433899031276,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1,0.4587377707805547,1,0,-0.1387759760481347,1,0,1,0,0,0,0,1,0,0,3.065175032046641,0,0,1,0.059159876663617626,0,0,0,1,0.3507142543706322,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0.16695242980423952,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.021059759316081925,0,0,1.2201198277516718,1,0,0,1,0,1,0,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,1.306218338617964,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.5625109226365484,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.02403608558187378,0,0,-0.5167503274013401,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,1,0,0,-0.5609748304808925,0,0,1,0,-0.5138442604121946,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,1.0423084527331852,0,1,0.505022552675936,1,0,0,1,0,0,0,1,0,0,2.260600448701037,1,0,0,0.059159876663617626,0,0,0,1,0.4883805199256116,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,-0.45360204411713867,0,0,-0.5166657738846593,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,1,0,0,-0.5609748304808925,0,0,1,0,-0.513650857175865,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.7869962793789094,0,0,-0.5061811378162305,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1.479986464197658,0,0,-0.4508187161799421,1,0,1,0,0,1,0,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.3630357844647241,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0.2749130059654759,0,0,3.802609703230133,0,1,0,1,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,9.366031131993536,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.6775767765127911,0,0,-0.5026580746211939,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,-0.48161038769059783,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.4895645873924697,2,1,-0.4306869264940191,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,1.299429290952638,0,0,0,1,-0.3169873948624431,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,-2.0214376275181247,1,1,-0.1387759760481347,1,0,1,0,0,1,0,0,0,0,-0.26806252752800463,0,0,1,0.6792945838081278,0,0,0,1,-0.2479148104590215,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,-0.45360204411713867,0,0,-0.5166657738846593,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,1,0,0,-0.5609748304808925,0,0,1,0,-0.513650857175865,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.9272425988569425,1,1,-0.5166657738846593,0,1,1,0,0,0,1,0,0,0,-0.4979409799124629,1,0,0,0.6792945838081278,0,0,0,1,-0.513650857175865,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,-0.4567387365326343,0,2,-0.2120899145473607,1,0,1,0,0,0,0,1,0,0,1.4560258653554325,1,0,0,0.6792945838081278,0,0,0,1,-0.331762020666335,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0.021059759316081925,0,0,-0.4878108797278257,1,0,1,0,0,1,0,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.4476497003589156,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-1.6567059512977305,0,2,-0.13374302862665394,1,0,1,0,0,1,0,0,0,0,-0.38300175372023376,0,0,1,0.6792945838081278,0,0,0,1,-0.443620466268716,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,1.115254787977264,0,0,-0.127703491720877,0,1,0,1,0,0,0,0,1,0,0.7663905082020578,0,0,1,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0.021059759316081925,0,0,1.4803232094422272,1,0,1,0,0,1,0,0,0,0,-0.8427586584891503,1,0,0,-0.5609748304808925,0,0,1,0,1.6038060564227052,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.23005799976165928,0,0,-0.37029155743624986,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,-0.1788422260555999,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.5625109226365484,0,2,0.33432108157105717,1,0,0,1,0,1,0,0,0,0,0.4215728296253703,1,0,0,0.6792945838081278,0,0,0,1,1.4328514100242369,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.4587377707805547,0,2,0.767154559818403,1,0,0,1,0,1,0,0,0,0,-0.4979409799124629,0,0,1,0.6792945838081278,0,0,0,1,0.7881739555923022,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,-1.510813280809573,4,2,-0.0325807854548906,1,0,1,0,0,1,0,0,0,0,0.6514512820098286,0,0,1,3.1598334123861687,1,0,0,0,-0.6408062488870553,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
0,-1.3649206103214153,4,2,-0.0325807854548906,1,0,1,0,0,1,0,0,0,0,0.3066336034331411,0,0,1,3.1598334123861687,1,0,0,0,-0.6408062488870553,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1,0.16695242980423952,1,0,-0.1387759760481347,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,0.059159876663617626,0,0,0,1,-0.2479148104590215,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
0,1.479986464197658,1,0,1.4803232094422272,0,1,0,1,0,0,1,0,0,0,-0.03818407514354631,1,0,0,0.059159876663617626,0,0,0,1,1.6038060564227052,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
0,2.501235157614761,0,0,-0.1387759760481347,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,0.3507142543706322,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,-0.7813499283687849,1,0,-0.1387759760481347,1,0,1,0,0,0,0,1,0,0,0.8813297343942869,0,0,1,0.059159876663617626,0,0,0,1,-0.2479148104590215,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
1,0.5739686650211174,0,0,-0.3831255733610258,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,1,0,0,-0.5609748304808925,0,0,1,0,-0.20819807442705404,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0.23989876504831834,1,1,-0.24899752457856347,0,1,1,0,0,0,1,0,0,0,-0.38300175372023376,0,0,1,0.6792945838081278,0,0,0,1,-0.531496143093069,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1,-1.5837596160536518,1,1,0.07764076307553817,0,1,1,0,1,0,0,0,0,0,0.07675515104868284,0,0,1,0.6792945838081278,0,0,0,1,-0.0004047163467608296,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,-0.9272425988569425,0,2,1.5700767673989782,0,1,0,1,0,0,1,0,0,0,0.19169437724091198,1,0,0,0.6792945838081278,0,0,0,1,0.42995547440797754,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1
0,-0.1977792464161545,0,0,-0.1387759760481347,0,1,1,0,0,0,1,0,0,0,0.3066336034331411,0,0,1,-0.5609748304808925,0,0,1,0,0.3507142543706322,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.16018756832037248,0,0,-0.5045867000731054,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,1,0,-0.5609748304808925,0,0,1,0,-0.48602182341449635,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.5625109226365484,0,0,-0.5167503274013401,0,1,1,0,0,0,1,0,0,0,0.996268960586516,1,0,0,-0.5609748304808925,0,0,1,0,-0.5138442604121946,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.5625109226365484,0,0,-0.5056778430740825,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.48851764613093995,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,2.3553424871266038,0,0,-0.127703491720877,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1.3340937937095003,1,0,0.13501636368041892,1,0,0,1,0,0,0,0,0,1,3.7548103892000158,1,0,0,0.059159876663617626,0,0,0,1,0.9769723529616546,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
0,0.06993380392961485,0,0,3.9182829404075092,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,1,0,0,-0.5609748304808925,0,0,1,0,1.772746085776074,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1,0.6775767765127911,1,1,0.9412945406016375,1,0,0,1,0,0,0,1,0,0,1.2261474129709744,0,0,1,0.6792945838081278,0,0,0,1,0.3760408686518868,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,0.4587377707805547,1,0,-0.31190936734707303,1,0,1,0,0,0,0,1,0,0,1.111208186778745,0,0,1,0.059159876663617626,0,0,0,1,-0.04530189620898492,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.2108548343073871,0,0,-0.5061811378162305,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.7505231117568699,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,-0.12483291117207568,0,0,-0.3904233471221729,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.22489061565788096,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.06092671104574496,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.14212987671245159,0,0,-0.5001416009104536,1,0,1,0,0,1,0,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.4166182521483909,2,0,-0.1760197869670924,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,0,0,1,0.6792945838081278,0,0,0,1,-0.2905095708411315,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.7813499283687849,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.05188657592799688,0,4,-0.23792504025130579,1,0,1,0,0,0,0,1,0,0,1.80084354393212,0,0,1,1.9195639980971482,0,1,0,0,-0.6039264225716569,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
0,-0.1886835331382199,0,0,-0.5166657738846593,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,1,0,0,-0.5609748304808925,0,0,1,0,-0.513650857175865,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.16695242980423952,0,0,-0.5040834053309574,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.4848706136744394,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,2.3553424871266038,0,0,-0.4508187161799421,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.3630357844647241,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,1.6988254699298944,2,0,0.37416591971743607,1,0,0,1,0,0,0,1,0,0,1.9157827701243495,0,0,1,0.6792945838081278,0,0,0,1,1.5239903827250716,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0.4587377707805547,0,0,-0.13097490754483954,0,1,0,1,0,0,1,0,0,0,0.8813297343942869,0,0,1,-0.5609748304808925,0,0,1,0,0.36855800534151606,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,-0.4725133815291665,0,0,-0.5061811378162305,1,0,1,0,0,1,0,0,0,0,-1.0726371108736086,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-1.0001889341010213,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,0.5365120558175994,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.7813499283687849,0,0,-0.37029155743624986,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.5126930506721376,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1,0.31284510029239715,0,0,-0.40048924196513447,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
